decoder_size,tech_node,supply_voltage,threshold_voltage,transistor_width,load_capacitance,pg_efficiency,switching_activity,leakage_factor,temperature,power,delay,area
4,130,0.849261804961451,0.3545291432332185,2.3511774712759834,133.0803431222368,0.9337086550778757,0.7083736170775873,0.09013432340535814,25.029707449663988,0.5311686169666863,3.7533732193746996,14.489257061263139
5,180,1.1937330173881582,0.4104509999906044,8.754062828018503,105.163894844791,0.8306526211843538,0.3667222351300523,0.02296536207674789,28.05979064282854,0.7450376956492883,3.0625829251830576,219.88722225306267
4,45,1.6044440132623348,0.4421777752195394,5.846251820879004,169.073398372473,0.9250216400260507,0.6442066566268111,0.01503060226785104,73.38863729638886,6.050237830885781,0.9305934792875888,4.307397904598382
3,65,0.8304359204581568,0.3560606229020745,4.25240807555198,166.7226469303472,0.7855983746004853,0.2134457675113548,0.05501544243795163,49.95891605406278,0.23711562039074263,2.3232914011147363,3.3347726414590726
6,180,1.560561664503819,0.3095370147481383,3.352057255616979,182.79692651211658,0.6452940166649335,0.5370263351621337,0.037862234481566386,36.17919277769147,8.366560691519505,3.670742241596213,171.1168329326755
4,65,1.7682476269053797,0.3187933502762737,7.819322808127505,183.184801550481,0.6584073268342839,0.459954081060464,0.06333741500797416,58.71150619602072,5.958508851396453,1.1278611906236085,12.518425060283704
4,130,1.1454037495977767,0.4183026329810414,4.880570777763401,48.99446557858396,0.6028032809625181,0.7728367555468321,0.07135045013242633,61.956840988288945,0.6162965357643163,1.0989483738404668,30.507494551641113
6,180,1.5922890180801226,0.3590059636515217,4.466688779654316,20.630921726745427,0.6973897131217754,0.4052042589626129,0.028097832876208824,74.99588148443662,0.6661969432925346,0.46855715698865213,208.66024813662185
5,180,1.224789790598248,0.4535661792547067,6.9907407833406765,102.37535387066714,0.504807587612044,0.6197161565207526,0.04597296428761661,43.17863391134192,1.9859198285631152,3.114840261654716,163.87819560636953
5,22,1.148980456346452,0.3489757214439134,2.6635240819648973,133.78529584836474,0.7089826160908427,0.5311921105577454,0.023805180288729258,82.16160421764909,12.422905291619914,0.4711547820827316,0.922921116642665
6,180,1.7248179733475073,0.20323204042982526,8.164460806075404,110.13975250795644,0.5346322648079187,0.524729037809126,0.049784435125277485,65.91433314662237,6.692290566022006,1.9289488907940342,409.0781579495206
4,90,0.8660458418366594,0.2692902754043138,9.041413405619396,159.70163842870718,0.790351902362715,0.4346658016118359,0.08620669834410975,48.53549259734763,0.7502258326470528,2.357347215939256,28.317652516406277
6,32,0.8863971874090887,0.44743164109080436,7.9651743462437,164.40333336605696,0.6366087610449271,0.7647386679819954,0.05344375231396194,33.37423054235365,19.88213640027175,1.7188060675333003,11.756403059802455
6,32,1.5685913885381981,0.3401788638450185,8.969382067268754,59.11106931726452,0.5319910216662616,0.18028453222715618,0.05816284236900075,73.70630232135039,5.576218377964335,0.23555128092290017,14.372356663894957
2,22,1.6597068352018751,0.32282638562109645,3.5554725148350017,149.92379679727514,0.6350772893593872,0.5881342464263034,0.08088629897209726,81.18095636712165,4.427825309119783,0.2767533487128884,0.1558359369731156
2,45,1.2530263435355211,0.2563625619385073,8.64184822860472,150.36796331409136,0.6892199688344317,0.37297850472940464,0.09155348137486463,46.76392027654132,0.6734546136638948,0.668038641974211,1.688140354623604
2,90,1.0246789529074922,0.21189284777785444,0.8537640145202963,55.238699832047196,0.6699517280951115,0.594646947001672,0.07821760181553997,82.1895296080621,0.13583340582960113,0.5269715713823775,0.6456446809830425
4,22,0.7353096485082242,0.32252885344910037,4.370022648573585,108.6418945791008,0.910024945950979,0.33217674027237376,0.07247462747846928,40.491818412973686,0.867645730498787,0.6255656924851459,0.8280432819670805
2,22,0.8087628509415246,0.45926299288861716,6.449920348618602,177.5468489006406,0.6927717066779615,0.6698316986475407,0.0684026906958778,51.81957877746453,1.3072269142809885,1.2524942832595973,0.3001460780181876
3,22,1.1184017539666937,0.3865695070418538,2.7575552387329614,162.07535437977901,0.6095323264224183,0.5142478412413044,0.09493038456911505,74.9793624964006,3.7713896717316397,0.5325187614516818,0.2592299774795896
3,180,1.3280873474184576,0.39450860231199264,4.929055531388745,67.06377285312372,0.7392385911316484,0.35396249475665087,0.09425304695237831,45.47240074285864,0.165267421067835,1.4462626086202244,29.367700758631
6,45,1.7968650742911145,0.21354890349804143,3.4175537854790576,36.55296450594495,0.7332755361101831,0.6772849214172466,0.06437184871676976,47.999755800555945,9.281947931229476,0.15329345868519734,10.525268631105034
4,45,1.649352476858991,0.2575481136764296,1.1988092696219694,58.416282366955684,0.9219365010046567,0.5015155056384734,0.013812501042912003,44.08800700928599,1.752198562638469,0.2531454404983388,0.9249303838051696
2,45,0.6830179959026552,0.2963159986591623,2.0574985401154176,162.72039056672344,0.7157258840915826,0.7913267558552235,0.0840634599038594,57.42896650584642,0.4886259210067143,1.568896388983463,0.3769787931420806
5,32,1.7243740116506587,0.42161159717359403,1.2053823049223802,174.7355627904338,0.6882348739686922,0.6856113598849899,0.02089078276582456,36.41549064140088,31.167394446521552,0.646135164194,0.8817202631916697
3,90,0.7457182003302792,0.4418388865161291,6.748055231058291,27.066750829316348,0.6522196253245947,0.517216089715511,0.08983530116661403,81.44781191570164,0.06541011732352547,0.9397577532994081,10.354400148161007
4,180,1.1803935203095528,0.49117001502445373,4.37653053002836,172.7053633460209,0.86393532415166,0.3622225472963835,0.030282876992732743,46.767016639260675,0.5158783027082229,5.9543557270755265,55.72792969556592
6,45,1.2740109579892573,0.43279822539578416,9.491680905855372,32.90156888899743,0.6799023435008293,0.6096514480839151,0.07319880351374217,71.11371421948422,4.131519667341624,0.25461658938926124,27.900796335522116
6,32,0.9221618815472954,0.43417537871045503,3.614527071576722,183.31928027649147,0.9082341463157766,0.18270656009648312,0.05172283777332314,39.28985847582165,3.7232798888346825,1.7353507685601355,5.42013459301754
6,130,0.9965161820242527,0.26198963680970877,5.811209515378801,50.22319799008413,0.8411092411751413,0.15124935009047924,0.017850592180798857,42.012665824149906,0.2741354267449158,1.0808690209726435,147.52742062496185
2,130,1.7859050195149084,0.4204142289496724,3.569134791129225,132.8132738248308,0.5103489697474157,0.3164003829106058,0.058514847867441065,53.697733055165074,0.4503203608887464,1.4982075339224805,5.7219307783821725
5,65,0.7024173033947615,0.27541131460491153,8.471022384642435,10.8639708568586,0.8654809254897404,0.3189103637355481,0.017947322970660012,32.70943503441753,0.057704479424812175,0.17583516984813813,28.044283295492807
4,130,1.287679473754258,0.45448554435572086,0.7281160546467143,131.75493746830853,0.6618205853829686,0.49992545983226644,0.01896201880647358,69.26984988198,1.2411803135749726,2.7568813283939644,4.728906987505679
3,65,1.606706289688347,0.227009046439486,3.3305766440955233,108.95339907104747,0.8923484970621766,0.5898462612405339,0.03363775306663204,35.62634505506313,1.3266488024045957,0.5841792327699954,2.7300438300405703
4,130,1.5302918455090735,0.3436473306294589,6.562659639936172,105.39397620270951,0.5026824154501922,0.17771564129539125,0.014854368561278792,25.337555400438763,0.5964008045243062,1.4989996724476216,43.3357712080686
5,90,1.7229460800962824,0.27902510070208425,2.027983210386397,71.67180467278601,0.907385867756992,0.1331221689832589,0.044625229554892475,47.33492458039211,0.6671630057369223,0.611141249052936,12.40596312201272
2,130,0.6965984619437935,0.4241281078413924,2.0872432841863384,126.94730544284738,0.9059454062898749,0.10510707395348322,0.06762780764744915,53.558307216833654,0.013308459491334225,6.655971495397729,3.1622267182228465
6,90,0.9224486382940139,0.40624785510356315,0.9899436407190989,166.74606754953354,0.7019003694555541,0.30231359401412555,0.06580014105202099,46.827843444532384,2.601789752004636,4.035414630057881,12.405453740007946
4,180,1.6715030467799719,0.20085613713252612,0.8930032480039947,188.33236362705418,0.6247091041678159,0.38386534008442286,0.021380969696934142,75.43266007783143,1.7548972040695967,2.783218987613163,11.084242825224328
5,22,1.7110330718462894,0.25408216055919236,7.593141177448053,24.302050511884794,0.6044685434621275,0.21525931400559295,0.013596460722117674,29.704651237150436,2.1896920009107363,0.053699863314934655,2.692878777718182
5,90,1.0258317928520515,0.2826558343940092,1.51218574571404,21.834227285997095,0.9470002729360503,0.7477723578536701,0.09211186379363967,63.341576701671684,0.3665292360094415,0.31540417336078125,8.811523924393807
3,90,1.55723191163049,0.4173348089930995,3.0071838047094603,96.10347336784069,0.853659014216223,0.2677351512636429,0.0806920255109269,42.44851044296969,0.3997033748038478,0.9388178066044515,4.6476503912974225
3,45,1.7058184923371313,0.38917857709010895,6.21249353041907,192.94979136499404,0.7141687639102752,0.1054998364905333,0.019111390232521792,33.44974628937286,0.9199612844464794,0.8596860461167852,2.4238429709628666
6,22,1.046657230615529,0.24244588019912836,1.178772245750939,166.5915340199556,0.8914380226073702,0.41551364189720585,0.038355638118634384,37.21781266940441,14.663178281057537,0.5327983792510107,0.8490501225894442
5,130,0.7625266494958014,0.2586609230037458,2.127640185383733,153.42852931911258,0.785412494488037,0.6205126764503156,0.05562517825344477,35.97857268922168,1.0845780516705084,4.105727438664102,25.932981555126087
4,180,0.683623004591525,0.3633172125388536,8.683343838845575,140.5300696738116,0.6899389543502341,0.6525787988258551,0.025407451571470733,80.69795609258738,0.33727092924629576,9.179668073472467,107.8226544227515
2,180,1.219191469622973,0.4957803276055091,1.1869792979546006,195.95969473399933,0.8277978164975113,0.32966669423903805,0.03626986350942295,56.057982527188045,0.15963906944015321,5.308983029163006,3.6309052043520698
5,90,1.0391487968396584,0.21855512212458716,9.267605585314275,141.96390041477002,0.5621832078981175,0.3080338928451331,0.023701043938569942,27.79491088437907,1.7931468532807464,1.8096057097131948,58.10113749022875
2,32,1.7753634810989123,0.2992388797959899,8.965442947173154,28.347913843600196,0.5442553102951326,0.6483995229703693,0.05567424423953744,32.60367507232476,0.788532965618847,0.07410806588252977,0.8770097507966064
3,32,1.279558186786255,0.2851666273954404,6.216768098506266,13.907789621931968,0.5941167573633759,0.5682112955541597,0.038971002516208615,73.19555358389272,0.3346073391313603,0.04704926434493378,1.2373321224688998
5,65,1.3064703217893934,0.3413996352044264,1.0730104904014333,134.5907273404975,0.872605337594998,0.4421780838329522,0.0602398847384487,27.508319304714924,3.2818054499199327,1.1422587706013874,3.5465460573751706
5,45,0.9808224471972501,0.26763066577827627,4.1940920378052375,87.41546089423781,0.7024077546521097,0.7936181718005063,0.09992208833455016,63.118469824919735,4.409134606090155,0.6280794897836907,6.658692626762384
4,22,1.7222495637067192,0.4958723254706092,4.724429889206796,134.29967256512032,0.6033173876785135,0.7085124045363851,0.05744600138471125,52.97546481311555,21.515037608888772,0.3286316476505274,0.8392856475133987
2,180,0.7406481191109023,0.42637891607894546,7.043209366238487,105.49476118720926,0.8374020926330518,0.22411651872326074,0.07938147389279784,82.87472337583766,0.02048810427513698,6.2131527475889525,20.650980573958087
6,22,0.8158281829639306,0.3090801776388748,7.677829967171326,93.03669599267006,0.8621291514358612,0.7136451413652489,0.021374710637351888,51.57345010826212,8.669551240047506,0.49498912593005573,5.337114100622888
2,65,1.6708209272932448,0.2894499526803119,3.17568622896984,42.87415122332151,0.6072014608046181,0.4188356180176622,0.07339984017204791,67.797623784898,0.324414603662877,0.22554591728603418,1.222817977473462
6,130,0.6536623142108647,0.27875338435339553,0.7057905027385527,116.4890434584505,0.7836135713567061,0.6663874220271773,0.07985615449115555,57.451339474121184,1.2639968548179437,4.463959602635305,18.096886783333428
6,22,1.4646449305582552,0.21824928977230168,5.882277596528822,26.59066077335476,0.5410117912076936,0.40525966815039083,0.04465346142123171,54.19543689412103,7.312003435595502,0.0629594961026594,4.310427529626241
3,90,1.7464376032074962,0.27497008395562283,5.590543961315254,97.72332498780338,0.6306634503090928,0.5200164730894489,0.0202875650978276,35.79446675574011,1.3630157512114816,0.7359657648671825,8.899348992276135
3,180,0.6434067031696439,0.4495275250708831,5.049383733422606,17.21340993594879,0.6258150509297697,0.7996344220068701,0.09868579002606646,33.402637920292364,0.02597487656472871,1.939172494368479,30.073760998233315
2,180,0.8700000054551014,0.2882874873379872,1.1837308861514444,77.99469524749229,0.8776628826789956,0.14636769775233013,0.07751597382415056,38.68091878843404,0.013006688265775968,2.132658086119477,3.7398168505305525
4,130,1.3411998589912772,0.37972000794237726,8.736036084291063,180.64303691329377,0.6719511526751115,0.1687252568126219,0.058085722562438276,56.93125891956178,0.6076311025231708,3.2012074335308025,57.51139335314348
4,65,1.6050343401586078,0.20002463202917298,4.684445246350854,48.00602547484752,0.7128291988917917,0.3467302419365442,0.047365085718438726,76.89084161742386,0.9589866591784438,0.2824214756983904,7.458750229371553
2,65,1.7519430647602423,0.30878856426686435,5.456961102430853,112.42723129051747,0.8686699853346181,0.3098837697808352,0.03098852369386789,25.677617079492222,0.4690464674553867,0.5522232020234102,2.245901282691787
6,90,0.950786200059017,0.21671395210804206,8.020901871036031,13.82996855618672,0.6062896681250735,0.4708406376126151,0.09478959841148484,48.99839096168078,0.428922486678522,0.19013748190778135,94.79900395969197
6,90,1.2389796082416282,0.3348479016026935,1.675758962502574,59.02449027848627,0.7147067488531911,0.16841384234521678,0.038076498756676264,32.817778259102255,0.9885948285059519,0.7646832166501061,21.26516513893735
5,130,0.981896321588835,0.3074487161600884,3.6174768622842044,176.2203533183701,0.6919584846360932,0.310355372707091,0.05412859852297183,52.82325257695988,1.2063406462625386,4.041474824079915,48.15863994277907
5,180,0.7250244535725084,0.30103178786352974,9.171894599025439,177.65851235255352,0.5098217005353017,0.4768909770384401,0.027587140133797886,53.22595947666734,0.9342996897569446,8.260617821530381,221.89094405289552
2,90,1.4741884978118671,0.47117329120069845,9.932249621485148,88.30542328713925,0.594588391418297,0.15869006560417515,0.012210573517123832,42.74697999050592,0.14086586275510588,0.948210855153992,7.621235895192016
6,130,0.905242662758819,0.20454588460257986,1.6472261969452204,125.76622195075247,0.8925918572051629,0.13538920704417629,0.0782471472569157,79.5175099448237,0.4723531187773987,2.6940670725874503,40.91231363792372
5,90,1.662845692144781,0.2640166643840749,9.079158494758476,130.9040046080687,0.6829098965510313,0.46358081102183146,0.07968310943473844,37.41848702754025,5.691366424577176,1.2220150252433426,56.11277072836044
4,22,1.7531509904888214,0.42563829159770883,4.11679946063011,94.81660135424812,0.7811103398068953,0.34188655863761086,0.03214864823671839,60.85138991878013,5.722046790205967,0.22151020396600088,0.7277455079758632
5,65,1.6209712694248863,0.42344623437021395,1.3859725304583024,83.00589422846724,0.7872484624110266,0.6816072923381948,0.09127728597477562,54.80159604914343,5.639940035993195,0.6320330867043963,4.4396501266753985
4,90,1.5965888597420057,0.49260586076473045,2.7005257326548344,88.62153986666824,0.849885489645787,0.31359469516164107,0.033880531169496186,70.59560537181767,0.9039222985723867,0.9828159319441229,7.86938368929611
5,32,1.1675368142885176,0.4154942301542046,0.6659251131712101,197.37203954101494,0.7458712538338219,0.7372552168515395,0.09141404313385514,70.92624560759049,17.148960924462646,1.154133848462624,0.527931594365111
4,45,1.3089767219803632,0.37900974936020265,9.99262569934763,154.91170156481738,0.6968499809214821,0.28015564381922287,0.04985138641591364,68.88701578835398,2.3319692199676836,0.9025571848681665,7.3839848592898605
3,90,0.9980884909594843,0.3237073661964084,5.7570001625768965,61.151098228626914,0.5754248907006917,0.28819206567370304,0.08870540560078072,84.36747355223878,0.1669582482294504,0.8665493646016422,9.169406794937066
4,90,0.9027049579645967,0.2407680684643177,4.486466038021645,76.36634770837642,0.9081592154615381,0.2390177527991678,0.013672372767571297,64.79607752785506,0.17597119875056355,1.1002473888528885,13.627387370481898
3,22,1.379149157696137,0.2878438871961113,6.788341326038333,20.621039371943716,0.6687216369071828,0.41969335013198084,0.07780541151736872,57.24051130458281,0.5797105824914632,0.04533115480133202,0.6338361791231719
4,90,1.2874387400960179,0.48728781687112843,2.625064089359852,137.78310964718685,0.7421090020507877,0.38768421327374925,0.09392387130959566,69.93496008768724,1.329013336642448,2.0154042741690104,7.867258541950454
3,90,1.3042202114483632,0.32670372453938623,6.621214788299302,133.1776286892444,0.6291764977709307,0.5720563584904301,0.09296324044622443,83.29542245114311,1.1336013394980968,1.3686663820655431,9.613584291672309
2,45,0.9225341591977576,0.28335600155091617,6.247476921673561,149.7924571221885,0.8057316753732686,0.24724931324757785,0.08920713224175654,46.53010493264222,0.21211445961325415,0.9827130316766776,1.2074350417243211
6,130,1.4239806784830886,0.39431948652551685,3.4859877396846315,171.95305263909955,0.7608099832768918,0.7836710043494022,0.03485164035059248,25.272697021717295,11.263146990272045,3.175746353422381,86.15077532386945
4,32,0.8253657028579513,0.48801659866224323,7.231378561653206,94.63373928887896,0.5627688563979026,0.26689630065824194,0.04038276246439919,61.06945644113346,0.8823604435394569,1.202203764883166,2.7358138127573848
2,130,0.8448504179273831,0.33936303227305176,9.771416821454926,17.562840454778495,0.6029894636696026,0.13921485110812593,0.03424988411839525,57.418202448279544,0.005628024422863037,0.4181762502767693,16.21958203352045
5,45,0.983574437240772,0.4779831451830504,8.492884300992374,38.163121136457015,0.5338796933509545,0.5615662738145821,0.049703046296758514,41.8224505416026,1.5484670401134129,0.4458912444539575,13.553885002310036
2,45,1.7594095251772397,0.34429728080003696,3.062622984627006,76.32176865200573,0.9276576213807499,0.42733136078754685,0.036147663967825115,61.08667368362685,0.5270485570996413,0.2959056456029945,0.5543868598498923
4,180,0.7787262567198794,0.31083586208380665,7.135905611923129,15.11015959020743,0.6157305930247654,0.5409589688094075,0.02037140959060533,70.66648206129713,0.043398305368063016,0.6323478336117566,89.84902969217822
3,45,1.4860046257837465,0.296232455037959,9.345167126684142,92.93745991002251,0.7624520779899024,0.46643154830319167,0.010855601762034789,25.973615007109366,1.4418928928641888,0.4092575552291147,3.554063783772946
6,22,0.9236653774244477,0.33623196185978316,5.960797915948694,168.6582436718447,0.9161660872409795,0.38310419264888795,0.013992535770712739,69.99175422721605,9.715629830319198,0.825023933895647,4.233672661154079
4,180,0.611494783516315,0.3515552020705174,3.5303638039807406,81.74566833221049,0.7947185234251508,0.15964936481818065,0.06585076721664429,31.74744221953352,0.03480523428468086,6.410348348509001,42.32047178766781
2,90,1.31582418318291,0.4633990535503823,8.904294131787589,17.889011711627308,0.8010660972499146,0.2790364574498762,0.016263508516286163,65.57554315989165,0.03023812383615409,0.21278220130973605,6.940041873898683
3,45,1.5376161170558809,0.4515210778951672,3.368996193518544,76.18408529973428,0.7797610449646347,0.48821238049820825,0.07623117459005137,52.1307979158301,1.2707513601023948,0.40353565233264094,1.2883932033189867
2,65,1.5623369368855233,0.35017952903766447,7.220279633819675,70.79918771611969,0.9371550306049197,0.5734165455349397,0.0647794048480608,82.2899227410272,0.3596746491155106,0.41084978499035996,2.917979579106307
5,90,1.408497299736091,0.4816959328761161,1.63786589999166,33.398644285174576,0.871812410409038,0.6623206644268885,0.02632980365911225,41.814098708765876,1.0562530975710365,0.456140654586013,9.525113898095006
5,130,1.6302123359242153,0.2563519643517234,7.062354828729712,194.76273922325316,0.5313012466288476,0.7251802897138485,0.06120407466865996,59.642616566892336,10.452323363123043,2.556101027415749,88.41364851906182
6,130,1.4561382996731296,0.2915191940142841,7.679901095353914,193.35942635893915,0.5598857452936248,0.24233801677827047,0.04473788192155888,41.395416334776286,5.24065337336403,3.00902511297481,196.22466541439175
5,22,1.127955973580042,0.2084406190958118,8.393958435910648,87.43628536116545,0.5313960368003826,0.4908011902617486,0.017828859647319645,46.9757845593792,8.67874835563358,0.2429697361561624,3.0642668884742776
5,90,1.4363258911299013,0.40874854133346544,2.502475653471668,39.57507830511807,0.7776362796641174,0.6666122313195301,0.0906592668570759,72.73986831666713,1.5715412082445195,0.49875214390171785,15.875483970093484
3,180,1.7553528096469733,0.39258552689179926,5.074237736339026,107.87851259634395,0.6373792464204563,0.7417695591382167,0.08222107698556957,63.677393414877706,1.0673068284011087,1.823133622818352,29.588303674625347
5,22,0.7165471614110714,0.4452262511995244,3.760184056095161,143.21073605892454,0.8164015220104002,0.4512164664824968,0.03575603532255521,75.88176289481058,3.7685215567823387,1.6112167645792244,1.4252910349920012
3,180,1.2712840005147732,0.4721012516103457,3.211163349983972,22.58383765244321,0.7696767307977065,0.18530249042122132,0.09796266841065394,55.70130292831031,0.025005136211319605,0.6337578712672074,18.780297110890924
3,22,0.979490535477423,0.23992740102887763,9.08690574840706,194.01052788345967,0.7245854666202627,0.527979784195075,0.0848438474158489,58.72586467930864,2.949442239539868,0.5404572930056574,0.8208630426011588
3,130,1.1941113550897362,0.3265347925348947,7.0948787215334495,29.516646990476353,0.532066639583578,0.6569888282587448,0.07760598401979128,32.0723313322513,0.1851948525980667,0.4667183119757345,21.8100145193657
4,65,1.5347707633313945,0.40583613343400415,9.408136507048365,175.30918162139076,0.8036740266208178,0.5126723221271694,0.04633213259627972,76.31525801606455,3.816814251562183,1.3503505668498772,14.461901664377713
5,32,1.6987832811531467,0.46798071936753427,3.7739561080140986,15.642122332955658,0.8690387905900804,0.4747739069015767,0.04148715345475783,43.5536505020333,1.459083091665341,0.06368867219491145,3.006995864253211
4,45,1.414313823445822,0.4107664456406716,2.3794833994089197,88.439959266083,0.8561942680101653,0.46134585460906175,0.051011052529732405,75.37497164027735,1.9730656870827645,0.539704792220399,1.7737216089512584
2,180,1.321947481911899,0.38517229506895945,5.770385001805204,148.19889665228752,0.6908973040940667,0.5684206787179078,0.061198680116843956,41.249441932910145,0.2973134815718723,3.1819346665696004,17.070794791432494
4,32,1.6306940297589754,0.31030479120178533,8.160582173062753,73.77079946700484,0.7041617947497479,0.6482946760585984,0.07018293679847291,28.847098542502888,5.707048076839986,0.2403111723245975,3.0034624433466566
6,180,0.7549604288478756,0.24216238863894443,7.794352809108309,54.65774010738207,0.865825327024406,0.15817046538045032,0.09933432359658174,28.605547925706695,0.12581078111269262,2.0436243727106564,373.18651317494476
6,45,1.2767189808363155,0.22991152450738817,8.462725814795466,55.18105048712503,0.5635850580365962,0.36569387129115793,0.04490504753556045,30.875640090110913,5.173999635476235,0.3033291868316732,25.91052186716882
3,130,1.5113117963473748,0.48003015467509197,1.1570409603255793,78.36142211538922,0.6122894979162413,0.31691933534034034,0.09175113974092611,41.54088673303953,0.3655538545053967,1.256843737320739,3.6303159627284045
6,90,0.918182785602816,0.3298244741215195,6.8221628262885385,54.27635432089572,0.7127790546344988,0.16068575273512595,0.039696672053173995,79.76650120725154,0.4472460106662983,1.0560811123928577,85.6253765826523
6,130,1.3531367216378234,0.47528692258191324,6.9656467314859745,25.704750217308913,0.6985312537076893,0.397970065610349,0.05652665923814204,26.25001921491014,0.8544757739943161,0.570971914156296,169.29865737929364
5,180,1.2046717337241915,0.21042295678534645,7.152697858411598,164.4495351750944,0.7390752946116141,0.19518744280596928,0.02065002493488128,56.113244942918314,0.7277019683273951,3.627257200180598,171.29219644040512
6,22,1.6522060587160978,0.2949658779191595,5.220607423416045,49.093563719356496,0.9046262953601076,0.16855293791662357,0.054001571598688,52.8717732981149,4.166639567287796,0.12010545634198894,3.8089305515012706
6,130,0.9026023189137284,0.47554129232856934,1.451695581633778,34.5329065664535,0.6959259165353248,0.1544214588745965,0.04833453466540464,47.445507244313966,0.2020848250450247,1.5048480498694556,35.08230650819205
5,32,1.02393993834223,0.20254777244723732,9.671156745048137,199.02821270703885,0.6797600610231677,0.5882009439059703,0.08125695032228712,79.70632379253941,11.519044310937442,0.893987621522772,7.298798246890942
4,90,1.6738029864436426,0.20834808291309764,8.001172395478864,121.8445607065711,0.5044561374617044,0.6164398824021322,0.011825247392383045,37.30612766295058,4.087011063359287,0.9149472054817405,24.88303011109161
6,130,1.6647957450445827,0.333780289600209,6.334446564927131,62.60548021764807,0.8132789083707691,0.1993486161192745,0.07709831108591221,45.55410164666621,1.3439878953193576,0.9335132601609977,159.27141737612592
5,22,1.1168397810407829,0.4102495546352136,4.473150241847333,124.10445597206169,0.9221284893920716,0.5567748005630822,0.018113094688686833,35.49360759548807,7.414343892732507,0.5203453176309584,1.6616982002590375
6,65,1.2256137539954417,0.49317470164188093,8.114343452771624,145.5366535256894,0.8944224528096008,0.7741392803745185,0.09910608731265094,28.99601088921181,11.395198536457192,2.0121077296204426,52.86568128354894
5,90,0.7328953365150288,0.4566815800233387,7.665400249858687,109.4455279846503,0.9207313609060411,0.748140495690964,0.0581750423229394,77.99770320914197,0.9712924247968235,4.701856348396062,44.91247705203344
6,180,0.8005008149537409,0.2617213749877646,7.2868666008539655,118.47390825675792,0.5823408447554328,0.18784128125000532,0.06698356857495348,42.26925520458528,0.5530533636579473,4.59010221681956,348.659944871199
3,90,0.744397814425904,0.31461570159836794,8.830288802290514,135.94051839382703,0.7154712166935058,0.446077298818896,0.06559513610695963,32.62267405426986,0.2694402442460738,2.763071325153319,12.898841458832086
3,90,0.7092825767938689,0.40793644508903565,3.9224176063979392,195.42306173228593,0.8989722147403293,0.2241302701649039,0.022686029892174983,76.43355508194757,0.13170260629629577,6.289695303199512,6.133339651148815
2,130,0.9003247566800283,0.36068427663430047,2.8698814252743765,37.3448999806443,0.8849926351626738,0.39337103012099817,0.06242676234788045,67.08994082179319,0.025560308206707186,0.8458974401428074,4.4002184477851145
